meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
US Olympic Team Trials - Swimming,01:55.91,01/07/2016,Men 200 Medley LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,46,46,951,Omaha,USA
ConocoPhillips Nationals 2003,01:55.94,09/08/2003,Men 200 Medley LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,47,47,,College Park,USA
Japan Swim 2016,01:55.98,08/04/2016,Men 200 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,48,48,949,Tokyo,JPN
17th FINA World Championships 2017,01:56.01,27/07/2017,Men 200 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,49,49,948,Budapest,HUN
Japan Swim 2017,01:56.01,15/04/2017,Men 200 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,49,50,948,Aichi,JPN
12th Pan Pacific Championships 2014,01:56.02,24/08/2014,Men 200 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,51,51,948,Gold Coast,AUS
12th Pan Pacific Championships 2014,01:56.02,24/08/2014,Men 200 Medley LCM Male,USA,United States of America,"LOCHTE, Ryan",M,03/08/1984,,,51,52,948,Gold Coast,AUS
17th FINA World Championships 2017,01:56.04,26/07/2017,Men 200 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,53,53,948,Budapest,HUN
12th Pan Pacific Championships 2014,01:56.04,24/08/2014,Men 200 Medley LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,53,54,948,Gold Coast,AUS
10th FINA World Championships 2003,01:56.04,25/07/2003,Men 200 Medley LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,53,55,,Barcelona,ESP
British National Championships (50m),01:56.08,09/04/2022,Men 200 Medley LCM Male,GBR,Great Britain,"SCOTT, Duncan",M,06/05/1997,,,56,56,947,Sheffield,GBR
10th Pan Pacific Championships 2006,01:56.11,20/08/2006,Men 200 Medley LCM Male,USA,United States of America,"LOCHTE, Ryan",M,03/08/1984,,,57,57,,Victoria,CAN
